X	Lanthanum	57	La	17.8	2.0	1421	0	18.1	13.0	0	La	139La
La	57	165.85	0.1	930.0	150.0	f	139La	f	165.8	f	N
La	57	174.6	0.2	20.0	5.0	f	139La	f	?	u	N
La	57	232.5	0.6	9.1	1.0	f	139La	f	?	u	N
La	57	291.3	0.2	16.5	1.5	f	139La	f	?	u	N
La	57	308.3	0.3	10.6	1.5	f	139La	f	?	u	N
La	57	330.7	0.1	54.0	5.0	f	139La	f	?	u	N
La	57	363.1	0.2	8.9	1.0	f	139La	f	?	u	N
La	57	403.8	0.2	9.8	1.5	f	139La	f	?	u	N
La	57	425.2	0.2	20.0	3.0	f	139La	f	?	u	N
La	57	581.3	0.5	7.0	2.0	f	139La	f	?	u	N
La	57	846.8	0.3	15.0	3.0	f	139La	f	?	u	N
La	57	1043.1	0.3	15.0	4.0	f	139La	f	1208.9	f	N
La	57	1054.2	0.8	8.0	3.0	f	139La	f	1219.1	f	N
La	57	1090.97	0.1	33.0	3.0	f	139La	f	1256.8	f	N
La	57	1215.49	0.1	137.0	15.0	f	139La	f	1381.3	f	N
La	57	1219.1	0.1	80.0	10.0	f	139La	f	1219.1	f	N
La	57	1256.0	0.0	25.0	3.0	md	139La	f	1256.8	f	N
La	57	1256.0	0.0	25.0	3.0	md	139La	f	1420.6	f	N
La	57	1310.64	0.15	48.0	5.0	d	139La	f	1310.6	t	N
La	57	1310.64	0.15	48.0	5.0	d	139La	f	1476.1 	f	N
La	57	1370.5	0.2	16.6	1.5	f	139La	f	1537.7	t	N
La	57	1381.1	0.2	6.6	0.7	f	139La	f	1381.3	f	N
La	57	1392.4	0.2	8.7	0.8	f	139La	f	1558.4	f	N
La	57	1420.56	0.1	100.0	0.0	f	139La	f	1420.6	f	N
La	57	1462.6	0.0	6.7	0.7	m	139La	f	?	u	N
La	57	1476.1	0.4	6.6	0.7	f	139La	f	1476.1	f	N
La	57	1537.69	0.1	144.0	14.0	f	139La	f	1537.7	f	N
La	57	1558.5	0.2	11.8	1.2	f	139La	f	1558.4	f	N
La	57	1578.09	0.1	72.0	7.0	f	139La	f	1578.1	f	N
La	57	1595.6	0.0	18.0	3.0	m	139La	f	1761.1	f	N
La	57	1600.9	0.6	10.0	2.0	f	139La	f	1766.2	f	N
La	57	1613.6	0.8	4.3	0.6	f	139La	f	?	u	N
La	57	1626.7	0.8	3.1	0.4	f	139La	f	?	u	N
La	57	1683.1	0.2	35.0	4.0	f	139La	f	1683.1	f	N
La	57	1690.6	0.3	10.4	1.5	f	139La	f	1856.3	f	N
La	57	1716.11	0.1	37.0	4.0	f	139La	f	1716.1	f	N
La	57	1755.0	0.4	10.4	1.2	f	139La	f	1920.7	f	N
La	57	1766.0	0.4	10.0	1.2	f	139La	f	1766.3	f	N
La	57	1797.1	0.4	7.1	0.8	f	139La	f	1962.9	f	N
La	57	1853.64	0.1	22.0	2.0	f	139La	f	?	u	N
La	57	1894.0	0.0	4.7	0.6	md	139La	f	1894.4	f	N
La	57	1894.0	0.0	4.7	0.6	md	139La	f	2060.9	f	N
La	57	1920.7	0.2	12.5	1.5	f	139La	f	1920.7	f	N
La	57	1951.4	0.3	11.2	1.5	f	139La	f	?	u	N
La	57	2060.9	0.5	6.6	0.8	f	139La	f	2060.9	f	N
La	57	2071.4	0.6	3.7	0.5	f	139La	f	?	u	N
La	57	2210.5	0.8	12.0	2.0	f	139La	f	?	u	N
La	57	2244.6	1.0	2.8	0.5	f	139La	f	?	u	N
La	57	2276.2	1.2	4.4	1.0	f	139La	f	?	u	N
La	57	2298.0	1.0	6.2	1.5	f	139La	f	?	u	N
La	57	2314.2	1.2	6.0	1.5	f	139La	f	?	u	N
La	57	2356.1	1.5	4.6	1.5	f	139La	f	?	u	N
La	57	2386.8	1.0	7.4	2.0	f	139La	f	?	u	N
La	57	2407.0	1.2	6.3	2.0	f	139La	f	?	u	N
