X	Tin122	50	Sn	5.440	0.781	1140.74	122	8.4	20.4	90.9	Sn	122Sn
122Sn	50	103.2	0.8	10.0	3.0	f	122Sn	f	2245.5	f	E
122Sn	50	161.7	0.3	2.5	0.5	f	122Sn	f	?	u	E
122Sn	50	244.2	0.3	1.1	0.3	t	122Sn	f	?	u	E
122Sn	50	280.7	0.4	0.46	0.1	f	122Sn	f	?	u	E
122Sn	50	309.53	0.15	1.5	0.3	f	122Sn	f	2555.0	f	E
122Sn	50	320.6	0.9	0.3	0.1	f	122Sn	f	?	u	E
122Sn	50	362.0	0.8	0.38	0.1	f	122Sn	f	?	u	E
122Sn	50	405.82	0.15	6.0	1.1	f	122Sn	f	2651.3	f	E
122Sn	50	417.6	0.6	0.4	0.2	t	122Sn	f	?	u	E
122Sn	50	465.6	1.0	0.22	0.1	f	122Sn	f	?	u	E
122Sn	50	609.2	0.4	1.5	0.3	f	122Sn	f	?	u	E
122Sn	50	619.0	1.5	0.18	0.08	t	122Sn	f	?	u	E
122Sn	50	638.0	1.0	0.14	0.07	f	122Sn	f	?	u	E
122Sn	50	644.0	0.6	0.28	0.1	f	122Sn	f	2974.9	f	E
122Sn	50	680.0	1.0	0.37	0.2	f	122Sn	f	?	u	E
122Sn	50	790.3	0.5	0.56	0.1	f	122Sn	f	?	u	E
122Sn	50	794.1	0.4	0.66	0.15	f	122Sn	f	?	u	E
122Sn	50	819.9	0.6	0.4	0.1	f	122Sn	f	2974.9	f	E
122Sn	50	832.4	0.7	0.51	0.1	f	122Sn	f	2974.9	f	E
122Sn	50	882.2	0.7	0.56	0.15	f	122Sn	f	3036.3	f	E
122Sn	50	947.3	0.2	4.1	0.9	f	122Sn	f	2088.0	f	E
122Sn	50	974.4	1.1	0.18	0.1	f	122Sn	f	3128.6	f	E
122Sn	50	1001.63	0.1	19.3	2.5	f	122Sn	f	2142.4	f	E
122Sn	50	1013.4	0.2	9.7	1.6	f	122Sn	f	2154.1	f	E
122Sn	50	1060.1	0.5	0.46	0.1	f	122Sn	f	?	u	E
122Sn	50	1104.8	0.6	0.44	0.1	f	122Sn	f	2245.5	f	E
122Sn	50	1117.5	1.0	0.2	0.08	f	122Sn	f	?	u	E
122Sn	50	1140.74	0.1	100.0	0.0	f	122Sn	f	1140.7	f	E
122Sn	50	1190.82	0.15	4.6	1.0	f	122Sn	f	2331.6	f	E
122Sn	50	1210.4	0.4	0.32	0.1	f	122Sn	f	3364.5	f	E
122Sn	50	1259.9	0.9	0.11	0.05	f	122Sn	f	3675.0	f	E
122Sn	50	1275.5	0.2	1.2	0.3	f	122Sn	f	2416.3	f	E
122Sn	50	1298.8	0.5	0.3	0.1	f	122Sn	f	?	u	E
122Sn	50	1352.52	0.15	5.9	1.4	f	122Sn	f	2493.3	f	E
122Sn	50	1389.0	0.3	0.9	0.2	f	122Sn	f	?	u	E
122Sn	50	1535.8	0.5	0.45	0.15	f	122Sn	f	?	u	E
122Sn	50	1587.7	1.0	0.2	0.1	f	122Sn	f	?	u	E
122Sn	50	1594.3	0.2	1.1	0.3	f	122Sn	f	2735.0	f	E
122Sn	50	1603.7	1.0	0.12	0.06	f	122Sn	f	?	u	E
122Sn	50	1635.5	0.2	1.3	0.4	f	122Sn	f	2776.2	f	E
122Sn	50	1668.1	1.2	0.21	0.1	f	122Sn	f	?	u	E
122Sn	50	1727.6	0.6	0.38	0.1	f	122Sn	f	2868.3	f	E
122Sn	50	1740.3	0.4	0.72	0.15	f	122Sn	f	?	u	E
122Sn	50	1804.7	1.3	0.22	0.1	f	122Sn	f	?	u	E
122Sn	50	1818.9	0.4	0.72	0.15	f	122Sn	f	2959.6	f	E
122Sn	50	1840.0	1.9	0.2	0.1	f	122Sn	f	?	u	E
122Sn	50	1895.5	1.0	0.31	0.1	f	122Sn	f	3036.3	f	E
122Sn	50	1900.8	0.8	0.35	0.1	f	122Sn	f	3041.5	f	E
122Sn	50	1942.4	0.4	0.58	0.15	f	122Sn	f	3083.1	f	E
122Sn	50	2066.9	1.0	0.3	0.1	f	122Sn	f	?	u	E
122Sn	50	2095.1	1.0	0.3	0.1	f	122Sn	f	3235.8	f	E
122Sn	50	2104.9	0.9	0.43	0.1	f	122Sn	f	?	u	E
122Sn	50	2142.4	0.9	0.41	0.1	f	122Sn	f	3283.1	f	E
122Sn	50	2154.2	1.1	0.28	0.1	f	122Sn	f	2154.1	f	E
122Sn	50	2216.9	1.4	0.18	0.1	f	122Sn	f	3358.3	f	E
122Sn	50	2315.3	1.4	0.22	0.1	f	122Sn	f	3456.0	f	E
122Sn	50	2336.4	1.2	0.3	0.1	f	122Sn	f	3477.1	f	E
122Sn	50	2351.6	1.5	0.16	0.08	f	122Sn	f	?	u	E
122Sn	50	2408.1	0.9	0.26	0.1	f	122Sn	f	?	u	E
122Sn	50	2416.3	0.2	2.6	0.8	f	122Sn	f	2416.3	f	E
122Sn	50	2735.0	0.4	1.2	0.3	f	122Sn	f	2735.0	f	E
122Sn	50	2776.6	0.6	0.64	0.15	f	122Sn	f	2776.2	f	E
122Sn	50	2798.5	1.7	0.16	0.1	f	122Sn	f	?	u	E
122Sn	50	3128.6	0.7	0.48	0.1	f	122Sn	f	3128.6	f	E
122Sn	50	3358.6	1.0	0.38	0.1	f	122Sn	f	3358.3	f	E
