X	Samarium152	62	Sm	5.096	0.927	563.18	152	10.0	11.5	99.0	Sm2O3	152Sm
152Sm	62	121.77	0.03	2147.0	200.0	f	152Sm	f	121.8	f	E
152Sm	62	212.6	0.2	8.5	1.1	f	152Sm	f	1023	f	E
152Sm	62	244.66	0.03	452.0	60.0	f	152Sm	f	366.4	f	E
152Sm	62	316.0	0.2	4.0	0.6	f	152Sm	f	1023	f	E
152Sm	62	329.39	0.06	21.5	1.4	f	152Sm	f	1292.8	f	E
152Sm	62	340.33	0.04	75.0	4.0	f	152Sm	f	706.8	f	E
152Sm	62	415.5	0.6	1.6	0.5	f	152Sm	f	1649.6	f	E
152Sm	62	417.8	0.2	5.1	1.1	f	152Sm	f	1124.6	f	E
152Sm	62	443.97	0.06	46.0	2.0	f	152Sm	f	810.4	f	E
152Sm	62	481.8	0.5	2.2	0.6	f	152Sm	f	1292.8	f	E
152Sm	62	523.3	0.3	3.8	0.6	f	152Sm	f	1757	f	E
152Sm	62	563.18	0.08	100.0	0.0	d	152Sm	f	685	f	E
152Sm	62	563.18	0.08	100.0	0.0	d	152Sm	f	1649.6	f	E
152Sm	62	645.0	0.5	1.9	0.4	f	152Sm	f	1730.4	f	E
152Sm	62	656.52	0.09	34.0	2.0	f	152Sm	f	1023	f	E
152Sm	62	671.3	0.3	5.6	0.7	f	152Sm	f	1757	f	E
152Sm	62	674.8	0.1	25.0	2.0	f	152Sm	f	1041.2	f	E
152Sm	62	688.6	0.1	96.0	5.0	f	152Sm	f	810.4	f	E
152Sm	62	727.7	0.8	1.1	0.3	f	152Sm	f	1768.6	f	E
152Sm	62	769.2	0.6	1.1	0.3	f	152Sm	f	1579.6	f	E
152Sm	62	805.3	0.5	2.8	0.8	f	152Sm	f	1768.6	f	E
152Sm	62	810.5	0.1	37.0	4.0	f	152Sm	f	810.4	f	E
152Sm	62	841.6	0.2	67.0	7.0	f	152Sm	f	963.3	f	E
152Sm	62	854.9	0.2	28.0	3.0	f	152Sm	f	1221.3	f	E
152Sm	62	867.9	0.3	14.0	2.0	f	152Sm	f	1233.8	f	E
152Sm	62	901.1	0.2	18.0	2.0	f	152Sm	f	1023	f	E
152Sm	62	919.3	0.1	85.0	8.0	f	152Sm	f	1041.2	f	E
152Sm	62	926.6	0.2	19.0	2.0	f	152Sm	f	1292.8	f	E
152Sm	62	941.6	0.5	3.4	1.1	f	152Sm	f	1964.6	f	E
152Sm	62	960.2	0.2	34.0	3.0	f	152Sm	f	1082	f	E
152Sm	62	963.3	0.1	130.0	11.0	d	152Sm	f	963.3	f	E
152Sm	62	963.3	0.1	130.0	11.0	d	152Sm	f	1085.7	f	E
152Sm	62	982.6	0.3	6.2	1.1	d	152Sm	f	1946.15	t	E
152Sm	62	982.6	0.3	6.2	1.1	d	152Sm	f	2004.24	t	E
152Sm	62	995.2	0.4	4.0	0.8	f	152Sm	f	1680	f	E
152Sm	62	1005.1	0.2	22.0	2.0	f	152Sm	f	1371.7	f	E
152Sm	62	1020.9	0.3	2.8	0.6	f	152Sm	f	1727.5	f	E
152Sm	62	1056.2	0.5	2.3	0.6	f	152Sm	f	?	u	E
152Sm	62	1085.7	0.1	38.0	4.0	f	152Sm	f	1085.7	f	E
152Sm	62	1112.03	0.06	45.0	4.0	f	152Sm	f	1233.8	f	E
152Sm	62	1171.3	0.5	2.8	0.6	f	152Sm	f	1292.8	f	E
152Sm	62	1193.2	0.2	12.4	1.7	f	152Sm	f	1559.6	t	E
152Sm	62	1213.2	0.1	14.7	1.7	f	152Sm	f	1579.6	f	E
152Sm	62	1250.1	0.3	4.5	0.8	f	152Sm	f	1371.7	f	E
152Sm	62	1293.7	0.5	7.9	1.7	f	152Sm	f	1292.8	f	E
152Sm	62	1315.1	0.2	5.6	1.1	f	152Sm	f	1681.5	f	E
152Sm	62	1353.3	0.6	2.8	0.6	f	152Sm	f	?	u	E
152Sm	62	1360.7	0.6	2.8	0.6	f	152Sm	f	1727.5	f	E
152Sm	62	1363.8	0.4	4.8	1.1	f	152Sm	f	1730.4	f	E
152Sm	62	1389.0	0.2	22.0	2.0	f	152Sm	f	1510.8	f	E
152Sm	62	1398.7	0.6	2.3	0.6	f	152Sm	f	2361.6	f	E
152Sm	62	1407.9	0.2	21.0	2.0	f	152Sm	f	1529.7	f	E
152Sm	62	1437.1	0.6	5.1	1.1	f	152Sm	f	1559.6	t	E
152Sm	62	1457.7	0.3	7.9	1.1	f	152Sm	f	1579.6	f	E
152Sm	62	1471.7	0.8	1.7	0.6	f	152Sm	f	2282.1	f	E
152Sm	62	1486.8	0.9	1.7	0.6	f	152Sm	f	?	u	E
152Sm	62	1528.0	0.4	4.0	0.6	f	152Sm	f	1649.7	f	E
152Sm	62	1558.0	1.0	1.4	0.4	f	152Sm	f	1680	f	E
152Sm	62	1567.5	1.0	1.1	0.4	f	152Sm	f	?	u	E
152Sm	62	1587.3	1.0	1.7	0.6	f	152Sm	f	?	u	E
152Sm	62	1594.0	1.0	1.1	0.6	t	152Sm	f	?	u	E
152Sm	62	1601.7	1.0	1.1	0.6	t	152Sm	f	?	u	E
152Sm	62	1608.7	1.0	1.7	0.6	f	152Sm	f	1730.4	f	E
152Sm	62	1725.5	0.8	2.3	0.7	f	152Sm	f	?	u	E
152Sm	62	1753.8	0.7	1.7	0.6	f	152Sm	f	?	u	E
152Sm	62	1769.2	0.6	2.3	0.6	f	152Sm	f	1768.9	f	E
152Sm	62	1821.8	0.8	1.7	0.6	f	152Sm	f	2188.9	t	E
152Sm	62	1842.8	0.6	2.3	0.7	f	152Sm	f	1964.6	f	E
152Sm	62	1869.4	0.8	1.7	0.6	f	152Sm	f	2235.8	f	E
152Sm	62	1903.7	0.8	4.0	1.1	f	152Sm	f	1903.7	f	E
152Sm	62	1940.0	1.0	2.3	0.7	f	152Sm	f	?	u	E
152Sm	62	2048.0	1.0	1.7	0.6	f	152Sm	f	2048	f	E
152Sm	62	2067.8	0.8	1.7	0.6	f	152Sm	f	2188.9	t	E
152Sm	62	2158.9	0.7	1.1	0.4	t	152Sm	f	2282.1	f	E
152Sm	62	2239.5	0.8	1.4	0.6	f	152Sm	f	2361.6	f	E
152Sm	62	2282.0	1.2	2.3	1.0	f	152Sm	f	2282.1	f	E
152Sm	62	2361.6	0.6	1.2	0.6	t	152Sm	f	2361.6	f	E
152Sm	62	2478.0	0.7	1.7	1.1	t	152Sm	f	?	u	E
