X	Iodine	53	I	57.0	9.0	418	0	18.7	18.5	0	I	127I
I	53	145.6	0.4	7.4	0.6	f	127I	f	202.9	f	N
I	53	160.5	0.4	1.7	0.4	f	127I	f	?	u	N
I	53	172.1	0.2	31.0	3.0	f	127I	f	375	f	N
I	53	193.7	0.3	2.6	0.3	f	127I	f	?	u	N
I	53	202.94	0.1	145.0	8.0	f	127I	f	202.9	f	N
I	53	215.17	0.13	3.3	0.3	f	127I	f	418	f	N
I	53	252.8	0.4	0.84	0.3	f	127Te	f	340.9	f	N
I	53	360.32	0.1	14.7	1.0	f	127I	f	418	f	N
I	53	374.96	0.1	19.3	1.0	f	127I	f	375	f	N
I	53	417.95	0.1	100.0	0.0	f	127I	f	418	f	N
I	53	436.7	0.3	1.6	0.4	f	127I	f	?	u	N
I	53	465.4	0.3	1.8	0.2	f	127I	f	1094.4	f	N
I	53	490.36	0.1	18.5	1.5	f	127I	f	1235.1	f	N
I	53	529.7	0.7	1.2	0.3	f	127I	f	1275	f	N
I	53	549.7	0.12	6.3	0.7	f	127I	f	?	u	N
I	53	561.6	0.2	1.9	0.2	f	127I	f	?	u	N
I	53	572.9	0.2	8.6	0.7	f	127I	f	990.9	f	N
I	53	593.3	0.2	64.0	5.0	f	127I	f	650.8	f	N
I	53	615.3	0.5	3.7	0.4	f	127I	f	990.9	f	N
I	53	618.5	0.2	41.0	4.0	f	127I	f	618.5	f	N
I	53	628.6	0.2	85.0	7.0	f	127I	f	628.6	f	N
I	53	650.8	0.2	4.8	0.3	f	127I	f	650.8	f	N
I	53	658.9	0.11	41.0	4.0	f	127I	f	716.5	f	N
I	53	677.8	0.3	6.2	0.6	f	127I	f	?	u	N
I	53	687.2	0.2	16.0	2.0	f	127I	f	744.7	f	N
I	53	744.7	0.1	56.0	6.0	f	127I	f	744.7	f	N
I	53	763.2	0.2	5.8	0.4	f	127I	f	1181.4	f	N
I	53	783.7	0.2	3.8	0.4	f	127I	f	1401.4	t	N
I	53	788.2	0.2	2.4	0.3	f	127I	f	990.9	f	N
I	53	791.7	0.2	5.8	0.6	f	127I	f	?	u	N
I	53	806.1	0.2	3.6	0.4	f	127I	f	?	u	N
I	53	827.56	0.15	6.1	0.7	f	127I	f	?	u	N
I	53	857.2	0.2	2.3	0.3	f	127I	f	1275	f	N
I	53	909.4	0.2	2.8	0.2	f	127I	f	1654.1	f	N
I	53	919.9	0.2	3.7	0.3	f	127I	f	1122.8	f	N
I	53	932.9	0.6	0.86	0.26	f	127I	f	990.9	f	N
I	53	944.9	0.4	2.4	0.4	f	127I	f	?	u	N
I	53	986.6	0.2	6.2	0.3	f	127I	f	1044.2	f	N
I	53	990.9	0.2	3.9	0.4	f	127I	f	990.9	f	N
I	53	995.0	0.2	4.1	0.4	f	127I	f	1413.2	f	N
I	53	1015.7	0.3	4.2	0.3	f	127I	f	1218.4	f	N
I	53	1025.8	0.4	1.4	0.4	f	127I	f	1401.4	f	N
I	53	1037.0	0.6	2.0	0.4	f	127I	f	1094.4	f	N
I	53	1044.2	0.2	13.0	2.0	f	127I	f	1044.2	f	N
I	53	1071.95	0.12	5.9	0.5	f	127I	f	1275	f	N
I	53	1094.4	0.12	11.0	3.0	f	127I	f	1094.4	f	N
I	53	1112.5	0.6	0.73	0.26	f	127I	f	?	u	N
I	53	1124.0	0.2	9.4	0.8	f	127I	f	1181.4	f	N
I	53	1142.1	0.2	2.2	0.2	f	127I	f	1516.2	t	N
I	53	1162.9	0.3	2.1	0.4	f	127I	f	?	u	N
I	53	1177.3	0.9	0.43	0.2	f	127I	f	?	u	N
I	53	1198.8	0.4	1.0	0.3	f	127I	f	1401.4	f	N
I	53	1218.4	0.2	5.7	0.4	f	127I	f	1218.4	f	N
I	53	1228.9	0.2	6.2	0.7	f	127I	f	1228.9	f	N
I	53	1267.8	0.7	1.6	0.5	f	127I	f	?	u	N
I	53	1275.2	0.2	1.7	0.4	f	127I	f	1275	f	N
I	53	1279.3	0.9	1.1	0.5	f	127I	f	?	u	N
I	53	1292.6	0.4	1.0	0.3	f	127I	f	1350.2	t	N
I	53	1306.4	0.2	6.4	0.5	f	127I	f	1364	f	N
I	53	1318.9	0.5	1.1	0.4	f	127I	f	?	u	N
I	53	1345.4	0.4	1.3	0.4	f	127I	f	1401.4	f	N
I	53	1358.0	0.9	0.4	0.2	f	127I	f	1775.4	f	N
I	53	1362.8	0.0	1.4	0.4	m	127I	f	1364	f	N
